0.40, 0.46, 0.34 
0.42, 0.50, 0.35 
0.43, 0.49, 0.34 
0.42, 0.46, 0.34 
0.43, 0.49, 0.34 
0.40, 0.48, 0.32 
0.40, 0.51, 0.29 
0.39, 0.45, 0.32 
0.42, 0.47, 0.32 
0.44, 0.48, 0.37 
0.41, 0.46, 0.36 
0.41, 0.48, 0.32 
0.42, 0.53, 0.32 
0.40, 0.51, 0.28 
0.43, 0.53, 0.32 
0.43, 0.49, 0.36 
0.41, 0.53, 0.34 
0.39, 0.46, 0.33 
0.40, 0.49, 0.28 
0.41, 0.47, 0.32 
0.39, 0.52, 0.29 
0.41, 0.51, 0.32 
0.42, 0.52, 0.30 
0.41, 0.44, 0.38 
0.38, 0.47, 0.32 
0.40, 0.45, 0.32 
0.39, 0.48, 0.30 
0.39, 0.47, 0.34 
0.40, 0.49, 0.31 
0.44, 0.52, 0.30 
0.39, 0.50, 0.30 
0.41, 0.46, 0.38 
0.40, 0.46, 0.31 
0.44, 0.49, 0.33 
0.41, 0.52, 0.31 
0.43, 0.51, 0.30 
0.42, 0.52, 0.36 
0.44, 0.51, 0.31 
0.39, 0.54, 0.28 
0.41, 0.50, 0.29 
0.42, 0.50, 0.30 
0.39, 0.49, 0.31 
0.39, 0.45, 0.30 
0.39, 0.47, 0.33 
0.43, 0.48, 0.35 
0.40, 0.50, 0.35 
0.43, 0.54, 0.35 
0.42, 0.47, 0.34 
0.43, 0.52, 0.30 
0.42, 0.49, 0.33 
0.40, 0.47, 0.32 
0.38, 0.51, 0.26 
0.43, 0.46, 0.33 
0.40, 0.48, 0.34 
0.40, 0.51, 0.28 
0.41, 0.49, 0.33 
0.43, 0.50, 0.30 
0.42, 0.54, 0.28 
0.41, 0.50, 0.36 
0.40, 0.50, 0.28 
0.42, 0.49, 0.34 
0.42, 0.55, 0.28 
0.43, 0.49, 0.34 
0.43, 0.46, 0.36 
0.41, 0.51, 0.30 
0.42, 0.44, 0.34 
0.42, 0.52, 0.35 
0.43, 0.50, 0.36 
0.44, 0.53, 0.30 
0.39, 0.45, 0.32 
0.36, 0.43, 0.32 
0.42, 0.54, 0.26 
0.43, 0.52, 0.30 
0.41, 0.52, 0.29 
0.43, 0.51, 0.30 
0.45, 0.52, 0.38 
0.41, 0.49, 0.31 
0.45, 0.53, 0.30 
0.42, 0.49, 0.34 
0.42, 0.47, 0.33 
0.41, 0.44, 0.35 
0.41, 0.48, 0.34 
0.43, 0.49, 0.32 
0.38, 0.49, 0.26 
0.42, 0.49, 0.33 
0.38, 0.44, 0.31 
0.45, 0.54, 0.36 
0.44, 0.47, 0.34 
0.39, 0.50, 0.33 
0.42, 0.47, 0.36 
0.43, 0.55, 0.38 
0.45, 0.47, 0.35 
0.40, 0.46, 0.32 
0.40, 0.47, 0.35 
0.42, 0.43, 0.34 
0.41, 0.51, 0.25 
0.43, 0.48, 0.31 
0.41, 0.48, 0.30 
0.44, 0.46, 0.34 
0.44, 0.48, 0.33 
