12.19, 0.74, 0.40 
12.20, 0.79, 0.37 
12.14, 0.76, 0.35 
12.15, 0.72, 0.42 
12.06, 0.74, 0.38 
12.15, 0.74, 0.37 
12.10, 0.67, 0.39 
12.15, 0.69, 0.42 
12.11, 0.67, 0.38 
12.17, 0.68, 0.42 
12.14, 0.68, 0.42 
12.14, 0.76, 0.35 
12.08, 0.71, 0.38 
12.13, 0.71, 0.37 
12.16, 0.70, 0.40 
12.14, 0.68, 0.40 
12.09, 0.72, 0.37 
12.15, 0.73, 0.33 
12.08, 0.73, 0.37 
12.10, 0.73, 0.33 
12.11, 0.76, 0.32 
12.08, 0.68, 0.45 
12.16, 0.67, 0.43 
12.10, 0.72, 0.35 
12.15, 0.69, 0.38 
12.16, 0.68, 0.38 
12.13, 0.70, 0.37 
12.11, 0.70, 0.34 
12.15, 0.69, 0.40 
12.15, 0.78, 0.34 
12.15, 0.75, 0.32 
12.15, 0.70, 0.34 
12.20, 0.69, 0.43 
12.10, 0.78, 0.38 
12.12, 0.68, 0.37 
12.10, 0.70, 0.44 
12.06, 0.73, 0.33 
12.09, 0.69, 0.43 
12.10, 0.73, 0.36 
12.06, 0.74, 0.36 
12.13, 0.69, 0.42 
12.16, 0.72, 0.37 
12.13, 0.71, 0.36 
12.17, 0.70, 0.43 
12.14, 0.71, 0.36 
12.12, 0.71, 0.40 
12.09, 0.71, 0.39 
12.14, 0.67, 0.43 
12.10, 0.66, 0.44 
12.10, 0.74, 0.40 
12.11, 0.68, 0.41 
12.09, 0.73, 0.38 
12.11, 0.70, 0.41 
12.12, 0.68, 0.38 
12.11, 0.68, 0.37 
12.11, 0.69, 0.40 
12.16, 0.72, 0.43 
12.10, 0.74, 0.37 
12.16, 0.72, 0.39 
12.15, 0.73, 0.35 
12.16, 0.76, 0.32 
12.18, 0.71, 0.35 
12.11, 0.72, 0.33 
12.18, 0.77, 0.38 
12.11, 0.71, 0.40 
12.13, 0.71, 0.38 
12.10, 0.71, 0.36 
12.18, 0.69, 0.46 
12.15, 0.69, 0.41 
12.11, 0.69, 0.36 
12.07, 0.71, 0.37 
12.18, 0.70, 0.36 
12.15, 0.70, 0.37 
12.10, 0.73, 0.39 
12.06, 0.65, 0.39 
12.05, 0.72, 0.34 
12.05, 0.71, 0.38 
12.07, 0.67, 0.40 
12.10, 0.66, 0.42 
12.10, 0.71, 0.37 
12.12, 0.71, 0.38 
12.15, 0.69, 0.37 
12.07, 0.68, 0.37 
12.08, 0.72, 0.42 
12.13, 0.73, 0.40 
12.09, 0.71, 0.38 
12.16, 0.68, 0.38 
12.09, 0.69, 0.37 
12.13, 0.69, 0.35 
12.10, 0.70, 0.41 
12.11, 0.72, 0.38 
12.18, 0.77, 0.40 
12.12, 0.71, 0.41 
12.06, 0.71, 0.36 
12.08, 0.74, 0.35 
12.17, 0.69, 0.39 
12.13, 0.74, 0.36 
12.17, 0.65, 0.37 
12.12, 0.66, 0.40 
12.07, 0.76, 0.36 
