0.43, 0.55, 0.32 
0.40, 0.49, 0.29 
0.40, 0.47, 0.31 
0.96, 0.53, 0.30 
0.41, 0.46, 0.29 
0.42, 0.50, 0.33 
0.43, 0.45, 0.34 
0.42, 0.49, 0.34 
0.40, 0.52, 0.28 
0.40, 0.41, 0.33 
0.97, 0.52, 0.37 
0.40, 0.45, 0.37 
0.42, 0.51, 0.33 
0.42, 0.48, 0.27 
0.47, 0.57, 0.32 
0.43, 0.49, 0.28 
0.43, 0.50, 0.33 
0.43, 0.49, 0.40 
0.45, 0.50, 0.36 
0.93, 0.50, 0.33 
0.40, 0.43, 0.32 
0.93, 0.47, 0.31 
0.46, 0.51, 0.27 
0.96, 0.55, 0.28 
0.42, 0.47, 0.28 
0.38, 0.42, 0.32 
0.43, 0.54, 0.35 
0.43, 0.50, 0.34 
0.96, 0.53, 0.32 
0.44, 0.51, 0.27 
0.40, 0.46, 0.31 
0.41, 0.47, 0.34 
0.42, 0.48, 0.31 
0.43, 0.52, 0.34 
0.44, 0.47, 0.37 
0.42, 0.53, 0.39 
0.44, 0.54, 0.30 
0.42, 0.50, 0.32 
0.95, 0.52, 0.37 
0.41, 0.49, 0.35 
0.43, 0.45, 0.33 
0.43, 0.56, 0.27 
0.38, 0.44, 0.26 
0.40, 0.50, 0.26 
0.41, 0.47, 0.26 
0.46, 0.48, 0.34 
0.41, 0.48, 0.31 
0.43, 0.50, 0.31 
0.38, 0.44, 0.27 
0.40, 0.48, 0.28 
0.39, 0.49, 0.27 
0.43, 0.53, 0.28 
0.42, 0.51, 0.30 
0.39, 0.48, 0.27 
0.41, 0.54, 0.28 
0.40, 0.44, 0.31 
0.40, 0.42, 0.29 
0.43, 0.52, 0.33 
0.43, 0.48, 0.32 
0.96, 0.52, 0.36 
0.39, 0.55, 0.32 
0.37, 0.52, 0.28 
0.42, 0.53, 0.31 
0.44, 0.54, 0.30 
0.43, 0.47, 0.34 
0.42, 0.44, 0.32 
0.43, 0.47, 0.33 
0.46, 0.55, 0.29 
0.38, 0.44, 0.29 
0.45, 0.56, 0.34 
0.42, 0.51, 0.25 
0.41, 0.44, 0.35 
0.41, 0.45, 0.34 
0.41, 0.47, 0.30 
0.94, 0.50, 0.34 
0.97, 0.56, 0.30 
0.44, 0.52, 0.35 
0.43, 0.51, 0.27 
0.40, 0.48, 0.26 
0.41, 0.52, 0.27 
0.42, 0.42, 0.31 
0.41, 0.51, 0.31 
0.43, 0.44, 0.32 
0.38, 0.44, 0.27 
0.41, 0.50, 0.32 
0.43, 0.49, 0.30 
0.41, 0.51, 0.27 
0.41, 0.50, 0.29 
0.43, 0.52, 0.36 
0.42, 0.52, 0.31 
0.44, 0.47, 0.31 
0.41, 0.54, 0.29 
0.43, 0.51, 0.29 
0.42, 0.48, 0.33 
0.41, 0.47, 0.31 
0.43, 0.41, 0.34 
0.43, 0.50, 0.29 
0.41, 0.47, 0.34 
0.43, 0.49, 0.36 
0.41, 0.47, 0.31 
