12.33, 2.91, 0.28 
12.32, 2.86, 0.25 
12.30, 2.87, 0.30 
12.32, 2.97, 0.31 
12.35, 2.94, 0.22 
12.32, 2.95, 0.25 
12.23, 3.00, 0.24 
12.29, 3.01, 0.32 
12.32, 3.08, 0.23 
12.27, 2.84, 0.25 
12.34, 2.91, 0.22 
12.28, 2.99, 0.25 
12.31, 3.01, 0.26 
12.30, 3.04, 0.24 
12.34, 2.95, 0.28 
12.32, 3.03, 0.27 
12.31, 2.85, 0.33 
12.34, 3.03, 0.25 
12.39, 2.95, 0.31 
12.31, 2.94, 0.32 
12.27, 3.01, 0.30 
12.27, 3.00, 0.27 
12.32, 2.91, 0.28 
12.34, 3.03, 0.29 
12.33, 3.01, 0.21 
12.32, 2.94, 0.24 
12.28, 3.00, 0.27 
12.31, 2.90, 0.27 
12.25, 2.95, 0.26 
12.25, 2.86, 0.29 
12.39, 2.94, 0.33 
12.33, 2.84, 0.27 
12.36, 2.95, 0.26 
12.32, 3.01, 0.24 
12.31, 3.01, 0.26 
12.28, 3.02, 0.25 
12.25, 2.86, 0.30 
12.28, 2.99, 0.27 
12.28, 2.94, 0.25 
12.27, 2.99, 0.28 
12.33, 2.88, 0.27 
12.33, 3.06, 0.29 
12.23, 2.93, 0.27 
12.31, 2.95, 0.31 
12.28, 3.11, 0.31 
12.32, 3.02, 0.27 
12.41, 2.95, 0.29 
12.29, 2.93, 0.22 
12.31, 3.02, 0.31 
12.33, 2.90, 0.29 
12.26, 2.97, 0.29 
12.34, 2.96, 0.25 
12.28, 2.85, 0.28 
12.31, 2.93, 0.31 
12.31, 2.85, 0.24 
12.25, 2.89, 0.33 
12.30, 2.88, 0.30 
12.30, 3.00, 0.21 
12.33, 2.86, 0.21 
12.31, 3.09, 0.26 
12.24, 2.96, 0.24 
12.35, 3.10, 0.27 
12.34, 2.97, 0.27 
12.35, 2.96, 0.27 
12.33, 3.09, 0.24 
12.33, 2.79, 0.36 
12.31, 2.92, 0.22 
12.26, 2.95, 0.28 
12.28, 2.93, 0.31 
12.28, 2.97, 0.26 
12.26, 2.86, 0.28 
12.35, 2.86, 0.27 
12.30, 2.88, 0.27 
12.31, 2.93, 0.30 
12.29, 2.99, 0.29 
12.26, 2.94, 0.28 
12.35, 2.94, 0.26 
12.30, 2.85, 0.24 
12.32, 2.94, 0.24 
12.29, 2.87, 0.27 
12.30, 2.90, 0.31 
12.35, 2.97, 0.26 
12.22, 2.95, 0.25 
12.24, 3.02, 0.24 
12.29, 2.93, 0.32 
12.29, 2.93, 0.27 
12.34, 2.98, 0.22 
12.34, 2.92, 0.28 
12.33, 2.87, 0.29 
12.30, 3.01, 0.28 
12.34, 2.97, 0.27 
12.32, 3.08, 0.24 
12.35, 2.97, 0.23 
12.34, 3.05, 0.22 
12.27, 3.00, 0.21 
12.29, 3.00, 0.21 
12.30, 2.92, 0.32 
12.33, 2.93, 0.26 
12.32, 2.95, 0.27 
12.30, 2.98, 0.25 
