0.40, 0.13, 0.00 
0.43, 0.13, 0.00 
0.39, 0.12, 0.01 
0.39, 0.12, 0.01 
0.38, 0.12, 0.00 
0.41, 0.12, 0.01 
0.42, 0.14, 0.00 
0.37, 0.14, 0.01 
0.40, 0.12, 0.01 
0.37, 0.12, 0.02 
0.38, 0.12, 0.00 
0.41, 0.12, 0.01 
0.42, 0.13, 0.00 
0.39, 0.12, 0.03 
0.42, 0.12, 0.01 
0.39, 0.11, 0.01 
0.42, 0.13, 0.02 
0.37, 0.14, 0.01 
0.41, 0.12, 0.02 
0.37, 0.12, 0.01 
0.40, 0.12, 0.01 
0.40, 0.14, 0.01 
0.38, 0.13, 0.01 
0.41, 0.15, 0.00 
0.38, 0.13, 0.01 
0.41, 0.14, 0.00 
0.40, 0.14, 0.00 
0.41, 0.12, 0.02 
0.41, 0.13, 0.02 
0.39, 0.13, 0.00 
0.39, 0.13, 0.00 
0.40, 0.13, 0.00 
0.40, 0.13, 0.00 
0.40, 0.16, 0.00 
0.41, 0.14, 0.01 
0.39, 0.12, 0.01 
0.39, 0.13, 0.00 
0.41, 0.14, 0.00 
0.37, 0.14, 0.01 
0.42, 0.13, 0.00 
0.39, 0.13, 0.01 
0.37, 0.12, 0.02 
0.40, 0.13, 0.02 
0.40, 0.14, 0.00 
0.40, 0.12, 0.00 
0.38, 0.14, 0.01 
0.41, 0.12, 0.01 
0.41, 0.12, 0.01 
0.39, 0.14, 0.01 
0.38, 0.12, 0.02 
0.39, 0.12, 0.00 
0.39, 0.13, 0.01 
0.41, 0.14, 0.00 
0.42, 0.13, 0.01 
0.34, 0.12, 0.00 
0.40, 0.12, 0.01 
0.41, 0.11, 0.03 
0.42, 0.13, 0.01 
0.39, 0.12, 0.02 
0.43, 0.12, 0.00 
0.40, 0.14, 0.00 
0.42, 0.13, 0.01 
0.39, 0.11, 0.02 
0.42, 0.12, 0.01 
0.39, 0.13, 0.02 
0.40, 0.12, 0.02 
0.42, 0.14, 0.00 
0.37, 0.12, 0.00 
0.39, 0.13, 0.00 
0.41, 0.11, 0.02 
0.41, 0.15, 0.00 
0.40, 0.13, 0.01 
0.41, 0.13, 0.02 
0.44, 0.13, 0.01 
0.37, 0.13, 0.01 
0.41, 0.14, 0.00 
0.40, 0.13, 0.01 
0.37, 0.13, 0.03 
0.40, 0.13, 0.01 
0.42, 0.12, 0.01 
0.42, 0.14, 0.01 
0.40, 0.12, 0.01 
0.43, 0.14, 0.01 
0.41, 0.13, 0.00 
0.39, 0.12, 0.02 
0.42, 0.13, 0.01 
0.41, 0.15, 0.01 
0.44, 0.13, 0.01 
0.42, 0.11, 0.01 
0.42, 0.12, 0.01 
0.42, 0.13, 0.01 
0.44, 0.16, 0.00 
0.41, 0.13, 0.00 
0.42, 0.11, 0.02 
0.42, 0.14, 0.00 
0.42, 0.15, 0.01 
0.41, 0.12, 0.01 
0.38, 0.14, 0.01 
0.44, 0.12, 0.02 
0.38, 0.11, 0.01 
