12.21, 2.23, 0.17 
11.99, 2.93, 0.24 
12.07, 2.94, 0.22 
12.03, 2.82, 0.20 
12.09, 2.78, 0.28 
12.10, 3.03, 0.24 
12.06, 2.87, 0.25 
12.09, 3.03, 0.23 
12.02, 2.88, 0.31 
12.07, 2.92, 0.27 
12.02, 2.91, 0.20 
12.16, 2.81, 0.29 
12.03, 2.91, 0.30 
12.11, 2.84, 0.27 
12.05, 2.89, 0.19 
12.07, 3.01, 0.25 
12.07, 2.81, 0.28 
12.03, 2.89, 0.24 
12.09, 2.94, 0.29 
11.97, 2.75, 0.23 
12.08, 2.86, 0.31 
12.11, 2.83, 0.30 
12.10, 2.96, 0.22 
12.09, 2.88, 0.25 
12.07, 3.01, 0.26 
12.17, 2.96, 0.25 
11.99, 2.84, 0.28 
12.04, 2.74, 0.32 
12.09, 2.79, 0.32 
12.01, 2.91, 0.26 
12.04, 2.91, 0.30 
12.08, 2.89, 0.28 
12.12, 2.98, 0.24 
11.99, 2.81, 0.25 
12.12, 2.78, 0.30 
12.08, 2.83, 0.29 
12.05, 2.84, 0.26 
12.02, 2.94, 0.27 
12.06, 3.03, 0.25 
12.10, 2.95, 0.27 
12.04, 2.89, 0.27 
12.06, 2.85, 0.26 
12.09, 2.92, 0.25 
12.02, 2.89, 0.21 
12.08, 2.88, 0.27 
12.12, 2.91, 0.24 
12.00, 2.81, 0.32 
12.04, 2.86, 0.25 
12.05, 2.86, 0.24 
12.07, 2.92, 0.25 
12.05, 2.84, 0.24 
12.03, 2.97, 0.25 
12.09, 2.89, 0.26 
12.10, 2.90, 0.27 
12.14, 2.92, 0.28 
12.07, 2.74, 0.30 
12.11, 2.63, 0.30 
12.04, 2.91, 0.29 
12.05, 2.81, 0.32 
12.03, 2.79, 0.28 
12.09, 3.02, 0.21 
12.05, 2.73, 0.26 
12.03, 2.85, 0.30 
12.10, 2.90, 0.27 
12.08, 2.75, 0.34 
12.06, 2.98, 0.25 
12.08, 2.93, 0.22 
12.11, 2.97, 0.28 
12.06, 2.89, 0.28 
11.99, 2.78, 0.24 
12.04, 1.93, 0.17 
11.99, 2.92, 0.28 
11.99, 2.83, 0.31 
12.06, 2.82, 0.30 
12.10, 2.86, 0.23 
12.12, 2.97, 0.22 
12.04, 2.92, 0.26 
11.99, 3.00, 0.32 
12.09, 2.81, 0.24 
12.09, 2.89, 0.27 
12.03, 2.91, 0.30 
12.09, 2.94, 0.27 
12.05, 2.85, 0.24 
12.08, 1.71, 0.19 
12.04, 1.71, 0.17 
12.08, 2.97, 0.22 
12.10, 2.89, 0.29 
12.01, 2.74, 0.24 
12.11, 3.09, 0.25 
12.10, 2.85, 0.26 
12.08, 2.81, 0.27 
12.09, 2.96, 0.27 
12.06, 2.82, 0.29 
12.07, 2.92, 0.27 
12.00, 2.92, 0.27 
12.10, 2.79, 0.28 
12.09, 2.94, 0.23 
12.08, 2.96, 0.24 
12.04, 2.84, 0.29 
12.14, 2.89, 0.23 
