12.28, 0.68, 0.37 
12.35, 0.71, 0.34 
12.31, 0.68, 0.37 
12.31, 0.74, 0.30 
12.22, 0.64, 0.37 
12.22, 0.65, 0.38 
12.27, 0.68, 0.37 
12.25, 0.75, 0.36 
12.20, 0.62, 0.35 
12.28, 0.64, 0.31 
12.22, 0.75, 0.35 
12.25, 0.70, 0.33 
12.30, 0.68, 0.36 
12.30, 0.72, 0.33 
12.30, 0.69, 0.35 
12.28, 0.72, 0.36 
12.32, 0.70, 0.33 
12.25, 0.67, 0.36 
12.26, 0.70, 0.33 
12.27, 0.67, 0.38 
12.27, 0.67, 0.32 
12.28, 0.71, 0.28 
12.29, 0.67, 0.32 
12.21, 0.70, 0.38 
12.27, 0.70, 0.34 
12.28, 0.71, 0.33 
12.32, 0.82, 0.31 
12.26, 0.68, 0.29 
12.29, 0.76, 0.27 
12.20, 0.63, 0.37 
12.24, 0.65, 0.36 
12.31, 0.71, 0.28 
12.29, 0.71, 0.31 
12.30, 0.70, 0.31 
12.29, 0.74, 0.35 
12.26, 0.67, 0.34 
12.29, 0.65, 0.40 
12.33, 0.71, 0.33 
12.27, 0.70, 0.33 
12.26, 0.71, 0.35 
12.27, 0.68, 0.37 
12.24, 0.71, 0.36 
12.37, 0.72, 0.37 
12.25, 0.68, 0.38 
12.31, 0.67, 0.37 
12.25, 0.72, 0.35 
12.30, 0.71, 0.31 
12.25, 0.69, 0.34 
12.23, 0.68, 0.33 
12.26, 0.79, 0.31 
12.24, 0.74, 0.31 
12.29, 0.65, 0.37 
12.23, 0.74, 0.32 
12.30, 0.73, 0.33 
12.28, 0.63, 0.33 
12.27, 0.70, 0.31 
12.30, 0.63, 0.38 
12.32, 0.66, 0.40 
12.20, 0.72, 0.30 
12.22, 0.68, 0.35 
12.26, 0.76, 0.32 
12.34, 0.73, 0.33 
12.24, 0.73, 0.30 
12.25, 0.65, 0.33 
12.27, 0.68, 0.39 
12.27, 0.71, 0.30 
12.31, 0.68, 0.34 
12.21, 0.67, 0.32 
12.34, 0.63, 0.38 
12.31, 0.67, 0.35 
12.34, 0.70, 0.38 
12.27, 0.71, 0.36 
12.24, 0.61, 0.35 
12.18, 0.65, 0.35 
12.25, 0.69, 0.30 
12.24, 0.72, 0.31 
12.22, 0.63, 0.34 
12.30, 0.68, 0.42 
12.29, 0.70, 0.32 
12.32, 0.70, 0.35 
12.27, 0.70, 0.29 
12.29, 0.75, 0.32 
12.29, 0.68, 0.35 
12.29, 0.69, 0.33 
12.21, 0.71, 0.38 
12.26, 0.70, 0.36 
12.29, 0.74, 0.29 
12.32, 0.68, 0.40 
12.29, 0.76, 0.33 
12.34, 0.73, 0.33 
12.27, 0.70, 0.34 
12.28, 0.70, 0.31 
12.19, 0.67, 0.34 
12.29, 0.72, 0.32 
12.28, 0.65, 0.40 
12.29, 0.69, 0.40 
12.30, 0.71, 0.32 
12.27, 0.70, 0.32 
12.27, 0.68, 0.30 
12.22, 0.74, 0.28 
