12.15, 0.66, 0.42 
12.17, 0.69, 0.40 
12.17, 0.69, 0.39 
12.15, 0.69, 0.35 
12.23, 0.68, 0.34 
12.11, 0.76, 0.35 
12.14, 0.74, 0.42 
12.15, 0.69, 0.40 
12.12, 0.69, 0.39 
12.06, 0.71, 0.37 
12.17, 0.75, 0.38 
12.17, 0.66, 0.47 
12.09, 0.71, 0.42 
12.10, 0.64, 0.45 
12.13, 0.69, 0.40 
12.15, 0.72, 0.40 
12.18, 0.63, 0.40 
12.15, 0.76, 0.37 
12.05, 0.65, 0.43 
12.15, 0.65, 0.44 
12.14, 0.72, 0.39 
12.16, 0.65, 0.36 
12.12, 0.74, 0.39 
12.15, 0.78, 0.40 
12.17, 0.74, 0.39 
12.17, 0.73, 0.40 
12.21, 0.67, 0.39 
12.17, 0.69, 0.40 
12.12, 0.74, 0.39 
12.07, 0.73, 0.35 
12.19, 0.68, 0.39 
12.19, 0.75, 0.36 
12.09, 0.71, 0.41 
12.14, 0.75, 0.39 
12.13, 0.65, 0.42 
12.19, 0.67, 0.41 
12.11, 0.69, 0.39 
12.07, 0.68, 0.39 
12.07, 0.70, 0.33 
12.11, 0.67, 0.46 
12.18, 0.79, 0.35 
12.17, 0.69, 0.36 
12.21, 0.74, 0.40 
12.10, 0.69, 0.39 
12.06, 0.79, 0.35 
12.08, 0.69, 0.41 
12.11, 0.70, 0.36 
12.09, 0.66, 0.40 
12.07, 0.76, 0.39 
12.09, 0.73, 0.37 
12.18, 0.74, 0.39 
12.15, 0.62, 0.37 
12.11, 0.63, 0.42 
12.05, 0.70, 0.35 
12.11, 0.74, 0.42 
12.15, 0.73, 0.35 
12.17, 0.68, 0.37 
12.06, 0.72, 0.40 
12.14, 0.69, 0.41 
12.16, 0.68, 0.43 
12.14, 0.70, 0.40 
12.14, 0.70, 0.42 
12.10, 0.72, 0.35 
12.15, 0.71, 0.41 
12.11, 0.69, 0.36 
12.15, 0.66, 0.44 
12.15, 0.71, 0.41 
12.18, 0.64, 0.45 
12.12, 0.74, 0.39 
12.16, 0.73, 0.36 
12.09, 0.71, 0.37 
12.17, 0.68, 0.43 
12.11, 0.68, 0.41 
12.13, 0.75, 0.39 
12.11, 0.67, 0.42 
12.15, 0.65, 0.42 
12.14, 0.75, 0.38 
12.10, 0.71, 0.39 
12.09, 0.72, 0.38 
12.05, 0.72, 0.38 
12.14, 0.63, 0.44 
12.17, 0.65, 0.36 
12.10, 0.73, 0.33 
12.17, 0.67, 0.44 
12.15, 0.71, 0.40 
12.15, 0.76, 0.34 
12.15, 0.73, 0.46 
12.10, 0.74, 0.36 
12.07, 0.65, 0.42 
12.17, 0.74, 0.41 
12.15, 0.70, 0.38 
12.08, 0.70, 0.36 
12.09, 0.73, 0.35 
12.20, 0.75, 0.36 
12.09, 0.69, 0.38 
12.18, 0.73, 0.41 
12.17, 0.73, 0.40 
12.12, 0.74, 0.37 
12.19, 0.73, 0.37 
12.16, 0.70, 0.40 
