12.27, 0.65, 0.37 
12.26, 0.69, 0.36 
12.19, 0.72, 0.32 
12.31, 0.69, 0.36 
12.22, 0.75, 0.29 
12.24, 0.69, 0.40 
12.23, 0.70, 0.34 
12.26, 0.64, 0.37 
12.20, 0.76, 0.41 
12.30, 0.71, 0.32 
12.20, 0.71, 0.32 
12.24, 0.65, 0.37 
12.20, 0.77, 0.30 
12.22, 0.70, 0.32 
12.19, 0.67, 0.35 
12.26, 0.67, 0.35 
12.31, 0.79, 0.37 
12.31, 0.75, 0.33 
12.25, 0.67, 0.35 
12.31, 0.70, 0.38 
12.28, 0.76, 0.28 
12.23, 0.70, 0.33 
12.27, 0.69, 0.41 
12.27, 0.69, 0.35 
12.16, 0.75, 0.27 
12.24, 0.74, 0.41 
12.23, 0.69, 0.36 
12.28, 0.74, 0.39 
12.22, 0.68, 0.41 
12.19, 0.67, 0.38 
12.27, 0.71, 0.34 
12.29, 0.72, 0.31 
12.26, 0.70, 0.33 
12.25, 0.72, 0.33 
12.26, 0.67, 0.32 
12.33, 0.69, 0.42 
12.27, 0.72, 0.34 
12.28, 0.76, 0.35 
12.28, 0.70, 0.37 
12.26, 0.69, 0.37 
12.27, 0.69, 0.39 
12.29, 0.69, 0.33 
12.24, 0.71, 0.28 
12.21, 0.76, 0.37 
12.28, 0.72, 0.32 
12.32, 0.72, 0.36 
12.31, 0.72, 0.36 
12.26, 0.70, 0.31 
12.22, 0.71, 0.30 
12.30, 0.68, 0.34 
12.28, 0.76, 0.29 
12.26, 0.69, 0.35 
12.28, 0.75, 0.38 
12.30, 0.67, 0.39 
12.27, 0.69, 0.35 
12.24, 0.65, 0.38 
12.23, 0.69, 0.38 
12.25, 0.71, 0.36 
12.24, 0.74, 0.40 
12.22, 0.70, 0.35 
12.29, 0.69, 0.26 
12.31, 0.76, 0.34 
12.26, 0.73, 0.36 
12.30, 0.76, 0.30 
12.31, 0.73, 0.28 
12.22, 0.69, 0.34 
12.31, 0.71, 0.34 
12.26, 0.72, 0.33 
12.21, 0.70, 0.32 
12.19, 0.63, 0.35 
12.27, 0.74, 0.32 
12.32, 0.75, 0.32 
12.29, 0.70, 0.35 
12.30, 0.69, 0.35 
12.19, 0.70, 0.34 
12.24, 0.72, 0.31 
12.25, 0.73, 0.32 
12.29, 0.71, 0.40 
12.20, 0.73, 0.36 
12.24, 0.70, 0.35 
12.30, 0.76, 0.33 
12.27, 0.67, 0.34 
12.28, 0.69, 0.32 
12.15, 0.68, 0.32 
12.28, 0.74, 0.33 
12.29, 0.67, 0.34 
12.19, 0.71, 0.33 
12.26, 0.67, 0.36 
13.13, 0.75, 0.36 
12.31, 0.72, 0.32 
12.29, 0.67, 0.32 
12.31, 0.73, 0.33 
12.27, 0.74, 0.34 
12.29, 0.73, 0.37 
12.27, 0.77, 0.31 
12.25, 0.77, 0.34 
12.26, 0.67, 0.34 
12.28, 0.70, 0.36 
12.22, 0.66, 0.34 
12.22, 0.73, 0.33 
