12.12, 0.66, 0.40 
12.08, 0.74, 0.35 
12.16, 0.69, 0.40 
12.16, 0.70, 0.38 
12.19, 0.64, 0.49 
12.14, 0.63, 0.36 
12.05, 0.67, 0.43 
12.15, 0.70, 0.35 
12.12, 0.71, 0.39 
12.05, 0.73, 0.35 
12.13, 0.66, 0.37 
12.16, 0.66, 0.34 
12.13, 0.66, 0.40 
12.08, 0.63, 0.40 
12.10, 0.73, 0.33 
12.14, 0.66, 0.42 
12.15, 0.75, 0.34 
12.16, 0.76, 0.39 
12.13, 0.70, 0.38 
12.12, 0.75, 0.34 
12.14, 0.72, 0.37 
12.14, 0.81, 0.42 
12.19, 0.69, 0.39 
12.17, 0.73, 0.38 
12.18, 0.71, 0.44 
12.18, 0.63, 0.32 
12.12, 0.66, 0.45 
12.16, 0.71, 0.37 
12.11, 0.66, 0.37 
12.16, 0.74, 0.35 
12.14, 0.66, 0.30 
12.17, 0.70, 0.42 
12.15, 0.68, 0.44 
12.11, 0.64, 0.47 
12.19, 0.68, 0.37 
12.13, 0.71, 0.40 
12.14, 0.72, 0.40 
12.17, 0.73, 0.38 
12.11, 0.72, 0.36 
12.15, 0.70, 0.42 
12.15, 0.77, 0.36 
12.20, 0.71, 0.39 
12.17, 0.64, 0.42 
12.17, 0.61, 0.41 
12.17, 0.75, 0.38 
12.14, 0.66, 0.40 
12.16, 0.77, 0.37 
12.21, 0.72, 0.32 
12.10, 0.74, 0.43 
12.20, 0.68, 0.36 
12.06, 0.74, 0.36 
12.10, 0.72, 0.39 
12.09, 0.70, 0.34 
12.14, 0.62, 0.40 
12.14, 0.73, 0.33 
12.09, 0.69, 0.44 
12.14, 0.75, 0.39 
12.13, 0.73, 0.36 
12.18, 0.71, 0.41 
12.09, 0.63, 0.38 
12.16, 0.66, 0.40 
12.19, 0.80, 0.33 
12.18, 0.68, 0.40 
12.21, 0.71, 0.38 
12.17, 0.67, 0.36 
12.18, 0.72, 0.37 
12.15, 0.68, 0.39 
12.10, 0.70, 0.40 
12.13, 0.67, 0.41 
12.11, 0.68, 0.39 
12.14, 0.70, 0.40 
12.08, 0.74, 0.35 
12.09, 0.74, 0.41 
12.08, 0.71, 0.37 
12.23, 0.62, 0.39 
12.13, 0.72, 0.41 
12.17, 0.65, 0.39 
12.15, 0.73, 0.35 
12.15, 0.64, 0.44 
12.13, 0.70, 0.41 
12.19, 0.64, 0.39 
12.19, 0.70, 0.43 
12.15, 0.65, 0.45 
12.14, 0.73, 0.34 
12.19, 0.73, 0.31 
12.09, 0.72, 0.32 
12.07, 0.68, 0.38 
12.23, 0.69, 0.32 
12.19, 0.70, 0.40 
12.16, 0.67, 0.37 
12.14, 0.70, 0.43 
12.12, 0.71, 0.42 
12.15, 0.67, 0.41 
12.19, 0.64, 0.37 
12.12, 0.63, 0.43 
12.19, 0.70, 0.40 
12.19, 0.71, 0.39 
12.10, 0.68, 0.38 
12.13, 0.68, 0.45 
12.13, 0.71, 0.38 
