12.31, 0.75, 0.28 
12.29, 0.68, 0.31 
12.27, 0.70, 0.36 
12.30, 0.77, 0.35 
12.29, 0.70, 0.35 
12.25, 0.68, 0.37 
12.30, 0.70, 0.32 
12.22, 0.68, 0.30 
12.25, 0.73, 0.31 
12.31, 0.71, 0.37 
12.34, 0.72, 0.36 
12.32, 0.68, 0.34 
12.21, 0.72, 0.28 
12.30, 0.68, 0.35 
12.24, 0.71, 0.35 
12.22, 0.75, 0.32 
12.28, 0.67, 0.30 
12.22, 0.73, 0.26 
12.25, 0.67, 0.34 
12.30, 0.67, 0.31 
12.28, 0.74, 0.28 
12.24, 0.67, 0.39 
12.24, 0.67, 0.36 
12.30, 0.66, 0.31 
12.30, 0.70, 0.35 
12.30, 0.70, 0.42 
12.29, 0.65, 0.36 
12.26, 0.68, 0.35 
12.27, 0.71, 0.35 
12.34, 0.79, 0.34 
12.27, 0.70, 0.32 
12.27, 0.62, 0.35 
12.29, 0.66, 0.36 
12.25, 0.73, 0.31 
12.32, 0.70, 0.29 
12.31, 0.75, 0.32 
12.28, 0.66, 0.37 
12.31, 0.70, 0.37 
12.29, 0.64, 0.36 
12.32, 0.66, 0.37 
12.29, 0.69, 0.33 
12.33, 0.68, 0.39 
12.29, 0.66, 0.36 
12.26, 0.65, 0.40 
12.26, 0.63, 0.33 
12.26, 0.60, 0.31 
12.25, 0.73, 0.32 
12.32, 0.73, 0.34 
12.30, 0.70, 0.34 
12.17, 0.70, 0.32 
12.31, 0.66, 0.42 
12.24, 0.71, 0.36 
12.23, 0.60, 0.30 
12.32, 0.61, 0.31 
12.35, 0.74, 0.35 
12.28, 0.77, 0.34 
12.24, 0.71, 0.32 
12.32, 0.71, 0.31 
12.30, 0.63, 0.42 
12.31, 0.68, 0.38 
12.25, 0.70, 0.32 
12.32, 0.66, 0.37 
12.30, 0.69, 0.35 
12.24, 0.71, 0.33 
12.35, 0.83, 0.26 
12.30, 0.68, 0.34 
12.30, 0.67, 0.34 
12.27, 0.74, 0.31 
12.25, 0.70, 0.31 
12.31, 0.73, 0.32 
12.32, 0.70, 0.36 
12.24, 0.75, 0.33 
12.29, 0.63, 0.36 
12.35, 0.71, 0.35 
12.34, 0.68, 0.27 
12.26, 0.66, 0.34 
12.29, 0.64, 0.36 
12.30, 0.71, 0.35 
12.30, 0.65, 0.32 
12.31, 0.66, 0.36 
12.20, 0.67, 0.35 
12.24, 0.71, 0.30 
12.28, 0.69, 0.35 
12.30, 0.83, 0.28 
12.31, 0.66, 0.35 
12.25, 0.64, 0.30 
12.32, 0.71, 0.32 
12.25, 0.73, 0.32 
12.31, 0.75, 0.33 
12.33, 0.75, 0.34 
12.25, 0.69, 0.32 
12.32, 0.69, 0.33 
12.24, 0.67, 0.28 
12.27, 0.71, 0.35 
12.25, 0.71, 0.37 
12.29, 0.68, 0.31 
12.28, 0.72, 0.31 
12.22, 0.75, 0.26 
12.28, 0.64, 0.38 
12.28, 0.68, 0.34 
